time,x,y
2.726945389077815562e+01,1.213626472530433453e+01,1.678633400536796572e+01
2.728545709141828368e+01,1.184206960720796253e+01,1.694114382363396487e+01
2.730146029205841174e+01,1.149906556056792795e+01,1.708776812973211179e+01
2.731746349269853980e+01,1.106702111177335190e+01,1.714609233946462297e+01
2.733346669333866785e+01,1.075468598571872292e+01,1.717964405042442877e+01
2.734946989397879591e+01,1.035118636168087036e+01,1.711784559087574564e+01
2.736547309461892397e+01,1.009446832123745352e+01,1.694937986802412766e+01
2.738147629525905202e+01,9.771084290137538986e+00,1.661558077249541654e+01
2.739747949589918008e+01,9.599574589429794358e+00,1.622922000254719777e+01
2.741348269653930814e+01,9.241087580173724447e+00,1.583129499739306745e+01
2.742948589717943619e+01,9.137669905204903742e+00,1.546522282535984871e+01
2.744548909781956425e+01,8.895712748523850522e+00,1.502669203681107213e+01
2.746149229845969231e+01,8.675359938438093721e+00,1.444904345831808534e+01
2.747749549909982036e+01,8.511399492146738410e+00,1.396507979894890816e+01
2.749349869973994842e+01,8.371221980695986886e+00,1.341733429007498835e+01
2.750950190038007648e+01,8.184708324213312736e+00,1.289896218459419686e+01
2.752550510102020453e+01,8.022507954600866853e+00,1.224645247222841604e+01
2.754150830166033259e+01,7.905001741437471807e+00,1.176043214285663119e+01
2.755751150230046065e+01,7.862653859923509181e+00,1.124968636825148849e+01
2.757351470294058871e+01,7.695409195016436499e+00,1.070053053941809118e+01
2.758951790358071676e+01,7.633649439626587707e+00,1.014953031015204843e+01
2.760552110422084482e+01,7.630552739606198287e+00,9.622901360011848482e+00
2.762152430486097288e+01,7.596401295318207403e+00,9.176333573818594047e+00
2.763752750550110093e+01,7.529635596340617631e+00,8.710647572687815199e+00
2.765353070614122899e+01,7.450740841739766473e+00,8.256071765666536777e+00
2.766953390678135705e+01,7.512367293566507342e+00,7.779960028322268073e+00
2.768553710742148510e+01,7.472124945232753390e+00,7.430559306808487641e+00
2.770154030806161316e+01,7.446373181188496559e+00,7.172441260631112314e+00
2.771754350870174122e+01,7.451041150666508628e+00,6.683408139171659990e+00
2.773354670934186927e+01,7.431579865702107490e+00,6.285860445477830183e+00
2.774954990998199733e+01,7.527727044389188826e+00,6.023838340042710904e+00
2.776555311062212539e+01,7.612911233754431350e+00,5.766037881223192940e+00
2.778155631126225344e+01,7.578781956014053023e+00,5.545550924016729333e+00
2.779755951190238150e+01,7.732235259803218241e+00,5.207004142015648540e+00
2.781356271254250956e+01,7.776167015452454478e+00,5.042599638300112375e+00
2.782956591318263762e+01,7.822885036488290034e+00,4.696714035391454267e+00
2.784556911382276567e+01,7.881513697969985799e+00,4.515307476554197841e+00
2.786157231446289373e+01,7.967984976994806345e+00,4.361147406710802699e+00
2.787757551510302179e+01,8.054229774114165963e+00,4.032412720714066978e+00
2.789357871574314984e+01,8.088158508098139521e+00,3.886051640888819492e+00
2.790958191638327790e+01,8.241194749887748472e+00,3.762825201823444043e+00
2.792558511702340596e+01,8.341722219402051053e+00,3.600296822321050527e+00
2.794158831766353401e+01,8.393463856764341813e+00,3.535883456007852033e+00
2.795759151830366207e+01,8.560848432665467911e+00,3.343689548229991093e+00
2.797359471894379013e+01,8.573270639085247780e+00,3.172043546693455784e+00
2.798959791958391818e+01,8.717699013260947538e+00,3.123585135329318696e+00
2.800560112022404624e+01,8.854161457716561046e+00,3.079488235030344079e+00
2.802160432086417430e+01,9.068954140284120058e+00,2.925704720731735264e+00
2.803760752150430235e+01,9.123454343267164646e+00,2.824999455747242649e+00
2.805361072214443041e+01,9.319174337597864621e+00,2.775200869879050458e+00
2.806961392278455847e+01,9.436860549905503603e+00,2.764318887918210343e+00
2.808561712342468653e+01,9.577037264925872151e+00,2.637499664467607197e+00
2.810162032406481458e+01,9.773348636497861008e+00,2.603613698755340433e+00
2.811762352470494264e+01,9.954823606179630247e+00,2.517847431252880241e+00
2.813362672534507070e+01,1.002088065261626326e+01,2.534272600965325140e+00
2.814962992598519875e+01,1.022902203350115968e+01,2.506264562157713982e+00
2.816563312662532681e+01,1.042525974487172213e+01,2.473564946126993735e+00
2.818163632726545487e+01,1.051051427972563879e+01,2.411097987160911060e+00
2.819763952790558292e+01,1.070583373326235410e+01,2.376445302304441398e+00
2.821364272854571098e+01,1.091582884650502017e+01,2.465576431087430187e+00
2.822964592918583548e+01,1.119409251155266105e+01,2.344792892685255481e+00
2.824564912982596354e+01,1.127062234661050866e+01,2.348087166566875439e+00
2.826165233046609160e+01,1.141946885938362577e+01,2.383578777435280127e+00
2.827765553110621966e+01,1.156577394999242081e+01,2.430359316376522028e+00
2.829365873174634771e+01,1.178126938422006376e+01,2.425664363596952811e+00
2.830966193238647577e+01,1.199065966553919260e+01,2.497408660463940500e+00
2.832566513302660383e+01,1.226554445668458015e+01,2.529913060708578687e+00
2.834166833366673188e+01,1.241947934333298598e+01,2.462872128559623341e+00
2.835767153430685994e+01,1.256766271563999204e+01,2.617323979295708813e+00
2.837367473494698800e+01,1.278887567726322771e+01,2.639903077427349309e+00
2.838967793558711605e+01,1.304391401264820693e+01,2.831767834863879063e+00
2.840568113622724411e+01,1.317951211680029289e+01,2.827866524757809419e+00
2.842168433686737217e+01,1.338618925531408266e+01,2.840699022264218332e+00
2.843768753750750022e+01,1.359443267180370540e+01,2.986306999546079144e+00
2.845369073814762828e+01,1.378527708297080423e+01,3.138336925550104795e+00
2.846969393878775634e+01,1.398583140019612436e+01,3.136707583472992944e+00
2.848569713942788439e+01,1.421696981294328488e+01,3.404835427185242569e+00
2.850170034006801245e+01,1.430520039030878721e+01,3.503329041366521679e+00
2.851770354070814051e+01,1.453418721702643701e+01,3.744187633383763814e+00
2.853370674134826857e+01,1.472075506895959229e+01,3.949430990991328994e+00
2.854970994198839662e+01,1.486263265164799918e+01,4.156301784506759134e+00
2.856571314262852468e+01,1.505846657447681025e+01,4.328980621564089581e+00
2.858171634326865274e+01,1.524687859334193618e+01,4.645149480889341653e+00
2.859771954390878079e+01,1.536801632020337749e+01,4.882619776353303465e+00
2.861372274454890885e+01,1.551100402653708699e+01,5.260168982827289064e+00
2.862972594518903691e+01,1.554611357802305527e+01,5.546813723154487619e+00
2.864572914582916496e+01,1.557062170837382453e+01,5.879382557432577983e+00
2.866173234646929302e+01,1.575991142663397149e+01,6.270108098746340453e+00
2.867773554710942108e+01,1.577111049090243711e+01,6.753702156930273759e+00
2.869373874774954913e+01,1.585662590604522748e+01,7.234125858173270807e+00
2.870974194838967719e+01,1.567611346121724658e+01,7.711342052479012388e+00
2.872574514902980525e+01,1.576090296214084674e+01,8.301249574327455250e+00
2.874174834966993330e+01,1.570611816353913781e+01,8.904437384961575219e+00
2.875775155031006136e+01,1.561116111391045713e+01,9.345601649831300151e+00
2.877375475095018942e+01,1.545412106005009889e+01,1.007627063683671587e+01
2.878975795159031748e+01,1.531105104118873328e+01,1.073017317405097693e+01
2.880576115223044553e+01,1.519004420977487158e+01,1.145653273565359953e+01
2.882176435287057359e+01,1.494263783623479469e+01,1.198802735113246598e+01
2.883776755351070165e+01,1.468886838246089788e+01,1.269725211599390668e+01
2.885377075415082970e+01,1.452220293779304150e+01,1.337679566099480688e+01
2.886977395479095776e+01,1.418049779709602376e+01,1.397169487984462144e+01
2.888577715543108582e+01,1.389560218642702338e+01,1.466743801776202361e+01
2.890178035607121387e+01,1.363652307150772991e+01,1.526483525614632519e+01
2.891778355671134193e+01,1.327458257097151773e+01,1.572940879214354659e+01
2.893378675735146999e+01,1.285494105026448253e+01,1.617775839151300943e+01
2.894978995799159804e+01,1.260003064823947128e+01,1.654357295253247884e+01
2.896579315863172610e+01,1.219947231692950318e+01,1.683561595874213523e+01
2.898179635927185416e+01,1.182290074260832036e+01,1.700301132252171143e+01
2.899779955991198221e+01,1.137674194284793217e+01,1.712751929883002333e+01
2.901380276055211027e+01,1.099313744011196903e+01,1.725972066594134446e+01
2.902980596119223833e+01,1.087084531498827289e+01,1.716018360202985704e+01
2.904580916183236639e+01,1.038715182970516437e+01,1.705939861725385498e+01
2.906181236247249444e+01,1.019778312488491778e+01,1.683944320745081313e+01
2.907781556311262250e+01,9.890740971929876224e+00,1.655700508890754108e+01
2.909381876375275056e+01,9.564478090213581751e+00,1.614180816232780202e+01
2.910982196439287861e+01,9.314467949036734140e+00,1.577805318651251376e+01
2.912582516503300667e+01,9.006303143349716933e+00,1.530944686070030336e+01
2.914182836567313473e+01,8.867775148052665202e+00,1.503038387806247300e+01
2.915783156631326278e+01,8.598661717316030462e+00,1.440335993673256176e+01
2.917383476695339084e+01,8.433448392415767714e+00,1.391652732811212090e+01
2.918983796759351890e+01,8.336556829274535119e+00,1.335438463955389565e+01
2.920584116823364695e+01,8.120587192862744885e+00,1.272025049966086208e+01
2.922184436887377501e+01,8.042068733680517667e+00,1.226583525315020573e+01
2.923784756951390307e+01,7.805786127393983698e+00,1.165775531201778925e+01
2.925385077015403112e+01,7.747769961685801121e+00,1.115583203728752437e+01
2.926985397079415918e+01,7.667516353765031489e+00,1.068932778866992273e+01
2.928585717143428724e+01,7.593807248810663602e+00,1.011105674136191723e+01
2.930186037207441530e+01,7.530943270863986072e+00,9.672583413970141208e+00
2.931786357271454335e+01,7.515836418007465269e+00,9.157664483152844426e+00
2.933386677335467141e+01,7.530692961752386339e+00,8.695173948078450010e+00
2.934986997399479947e+01,7.472572117177526785e+00,8.291409697197996920e+00
2.936587317463492752e+01,7.485370253693815812e+00,7.838104248770726201e+00
2.938187637527505558e+01,7.444217128077440293e+00,7.439631877312081976e+00
2.939787957591518364e+01,7.433692602085608669e+00,7.126123580818994441e+00
2.941388277655531169e+01,7.498951003475823107e+00,6.714248561006842309e+00
2.942988597719543975e+01,7.476278502907642398e+00,6.341123406541794516e+00
2.944588917783556781e+01,7.574427020786155929e+00,5.934963775998512325e+00
2.946189237847569586e+01,7.565555939744538883e+00,5.699464506576023659e+00
2.947789557911582392e+01,7.568869595773428216e+00,5.483067604334227241e+00
2.949389877975595198e+01,7.640673357281827727e+00,5.132219177182722802e+00
2.950990198039608003e+01,7.789361021994771761e+00,4.842299252126021081e+00
2.952590518103620809e+01,7.857680443763909395e+00,4.757767274019211179e+00
2.954190838167633615e+01,7.776698071501110476e+00,4.476682043460772142e+00
2.955791158231646421e+01,7.972172676596295027e+00,4.337243752594347690e+00
2.957391478295659226e+01,8.015999608520576913e+00,4.090248238124846836e+00
2.958991798359672032e+01,8.170052780479537091e+00,3.878824448786300838e+00
2.960592118423684838e+01,8.257655374034875706e+00,3.817027734918857718e+00
2.962192438487697643e+01,8.277120935544505897e+00,3.626420086979083024e+00
2.963792758551710449e+01,8.439610080634398770e+00,3.419785026682594431e+00
2.965393078615723255e+01,8.554470935484767224e+00,3.330852795802078603e+00
2.966993398679736060e+01,8.623277199756433475e+00,3.207115953233774519e+00
2.968593718743748866e+01,8.735001201685101080e+00,3.136007276429573665e+00
2.970194038807761672e+01,8.929913473656915457e+00,3.053850283137127697e+00
2.971794358871774477e+01,9.044642634145139581e+00,2.935055095145135962e+00
2.973394678935787283e+01,9.146360560414690255e+00,2.873726769526204539e+00
2.974994998999800089e+01,9.282158644519402202e+00,2.793825630099035617e+00
2.976595319063812894e+01,9.433909695700295472e+00,2.658806776673352523e+00
2.978195639127825700e+01,9.623862964867926806e+00,2.718384732842418661e+00
2.979795959191838506e+01,9.798840555293766741e+00,2.560286913216441196e+00
2.981396279255851312e+01,9.842183413323043695e+00,2.460465939700776872e+00
2.982996599319864117e+01,1.008513992469726261e+01,2.503230228951504266e+00
2.984596919383876923e+01,1.013781715873999012e+01,2.452958424930919534e+00
2.986197239447889729e+01,1.045497270614382046e+01,2.431794774491433664e+00
2.987797559511902534e+01,1.056981826162098415e+01,2.353438224036466409e+00
2.989397879575915340e+01,1.077964841113892902e+01,2.360602948550801994e+00
2.990998199639928146e+01,1.089373202011569219e+01,2.443779586361544354e+00
2.992598519703940951e+01,1.105188886347283095e+01,2.372956791984285108e+00
2.994198839767953757e+01,1.128533417170259234e+01,2.405202614892625324e+00
2.995799159831966563e+01,1.154883407476632584e+01,2.394242963132818147e+00
2.997399479895979368e+01,1.168676129515540296e+01,2.406286153426274499e+00
2.998999799959992174e+01,1.176804553827532906e+01,2.489007970975230410e+00
3.000600120024004980e+01,1.208158767973044689e+01,2.522971825912262211e+00
3.002200440088017785e+01,1.218742013190762918e+01,2.506864661949226747e+00
3.003800760152030591e+01,1.253167033365016358e+01,2.654600754498227744e+00
3.005401080216043042e+01,1.263813805639254362e+01,2.611940309434536811e+00
3.007001400280055847e+01,1.278492865234366072e+01,2.648289707889672773e+00
3.008601720344068653e+01,1.299358144532880743e+01,2.781575246655794142e+00
3.010202040408081459e+01,1.321050546794874592e+01,2.805331529797213008e+00
3.011802360472094264e+01,1.346856685816609023e+01,2.894563810362233536e+00
3.013402680536107070e+01,1.367776165869513427e+01,2.995496751375538835e+00
3.015003000600119876e+01,1.385824003513592828e+01,3.068513884469122210e+00
3.016603320664132681e+01,1.401231150323645203e+01,3.173952481983704832e+00
3.018203640728145487e+01,1.415890548850364183e+01,3.354077656019691211e+00
3.019803960792158293e+01,1.448316690675122409e+01,3.497169995869283898e+00
3.021404280856171098e+01,1.466248164284652233e+01,3.759480935700645343e+00
3.023004600920183904e+01,1.476116915264952567e+01,3.885072136422026645e+00
3.024604920984196710e+01,1.494352239505549917e+01,4.231222016288470833e+00
3.026205241048209515e+01,1.510742410352817622e+01,4.393993027804203422e+00
3.027805561112222321e+01,1.520743649834870936e+01,4.669496749784300071e+00
3.029405881176235127e+01,1.534468697443991303e+01,4.910803321799729559e+00
3.031006201240247933e+01,1.549967895272973983e+01,5.217912181746025446e+00
3.032606521304260738e+01,1.560458287043368131e+01,5.681855934658281981e+00
3.034206841368273544e+01,1.569508209755197825e+01,5.925196128304684784e+00
3.035807161432286350e+01,1.570552709019149518e+01,6.407071685862390176e+00
3.037407481496299155e+01,1.572051152064069690e+01,6.885507208340194474e+00
3.039007801560311961e+01,1.577588500472127109e+01,7.271006462040134011e+00
3.040608121624324767e+01,1.580601867171534103e+01,7.933065451860008110e+00
3.042208441688337572e+01,1.575342391849526891e+01,8.281317430210487274e+00
3.043808761752350378e+01,1.568253332895623053e+01,8.914728393258732453e+00
3.045409081816363184e+01,1.570322169295711312e+01,9.432703727506785540e+00
3.047009401880375989e+01,1.548631133690308204e+01,1.010057508042069863e+01
3.048609721944388795e+01,1.533955123181780067e+01,1.083606349812154157e+01
3.050210042008401601e+01,1.522746173822864968e+01,1.149671772709659656e+01
3.051810362072414406e+01,1.495348811224463326e+01,1.204392687291788988e+01
3.053410682136427212e+01,1.474031476568844212e+01,1.273350962851531598e+01
3.055011002200440018e+01,1.449181410809651460e+01,1.348533953288556475e+01
3.056611322264452824e+01,1.408497938929675897e+01,1.410924134111491668e+01
3.058211642328465629e+01,1.399250036402084163e+01,1.461805334703464077e+01
3.059811962392478435e+01,1.357373433399509643e+01,1.518305952198889663e+01
3.061412282456491241e+01,1.317115301929069915e+01,1.575489503533684754e+01
3.063012602520504046e+01,1.295216419399953445e+01,1.627199178964559323e+01
3.064612922584516852e+01,1.250605883410676000e+01,1.661293723921318133e+01
3.066213242648529658e+01,1.199876995427987048e+01,1.683452093611918698e+01
3.067813562712542463e+01,1.176245374055286952e+01,1.708702129538472292e+01
3.069413882776555269e+01,1.137862097050996546e+01,1.713357620354331345e+01
3.071014202840568075e+01,1.102249717904222415e+01,1.723887401590254598e+01
3.072614522904580880e+01,1.074905840750085595e+01,1.713959084156902790e+01
3.074214842968593686e+01,1.045213123436203873e+01,1.701707849911622006e+01
3.075815163032606492e+01,1.006428008114948547e+01,1.677969863679174622e+01
3.077415483096619297e+01,9.698365576639114138e+00,1.654363248124488095e+01
3.079015803160632103e+01,9.563495256725284221e+00,1.621968308077794418e+01
3.080616123224644909e+01,9.406553350976105676e+00,1.578309194980821140e+01
3.082216443288657715e+01,8.973008980669494150e+00,1.545098781239039809e+01
3.083816763352670520e+01,8.898890144682940928e+00,1.484672366199901106e+01
3.085417083416683326e+01,8.619281197876967227e+00,1.435726825811881291e+01
3.087017403480696132e+01,8.468722431465318223e+00,1.383981204961030897e+01
3.088617723544708937e+01,8.316705203781602052e+00,1.336675974570833070e+01
3.090218043608721743e+01,8.230683527796374577e+00,1.275034466039663172e+01
3.091818363672734549e+01,8.040814170176206588e+00,1.227483655139787899e+01
3.093418683736747354e+01,7.901037789936931510e+00,1.175887262628085494e+01
3.095019003800760160e+01,7.813003856239557621e+00,1.114725952415381549e+01
3.096619323864772966e+01,7.813503328162775041e+00,1.057483133149955457e+01
3.098219643928785771e+01,7.696761433352937942e+00,1.006354531512631212e+01
3.099819963992798577e+01,7.609714273326799727e+00,9.644062050746018855e+00
3.101420284056811383e+01,7.582581276559452022e+00,9.196536827168801054e+00
3.103020604120824188e+01,7.468023388600067314e+00,8.601309606630879401e+00
3.104620924184836994e+01,7.489322535427247018e+00,8.239517340615714502e+00
3.106221244248849800e+01,7.462527616056853219e+00,7.928050469602585970e+00
3.107821564312862606e+01,7.470471625962227691e+00,7.340136991049643456e+00
3.109421884376875411e+01,7.435231620756209026e+00,7.049145531588697722e+00
3.111022204440888217e+01,7.482046450176108365e+00,6.726686342701485799e+00
3.112622524504901023e+01,7.555279918583954313e+00,6.375306851826434418e+00
3.114222844568913828e+01,7.585915000840315336e+00,6.051684905024250050e+00
3.115823164632926634e+01,7.576606891809920086e+00,5.789403346622722601e+00
3.117423484696939440e+01,7.685953730549295315e+00,5.395121756550908643e+00
3.119023804760952245e+01,7.705831696586683321e+00,5.218464369282255433e+00
3.120624124824965051e+01,7.816686942187568654e+00,4.943530132933224408e+00
3.122224444888977857e+01,7.854566220703059543e+00,4.591555004750465407e+00
3.123824764952990662e+01,7.872067581504078149e+00,4.474064275346677277e+00
3.125425085017003468e+01,7.913092937172811148e+00,4.272808854384755328e+00
3.127025405081016274e+01,8.036001234367100565e+00,4.027987391061468969e+00
3.128625725145029079e+01,8.167967753321311974e+00,3.879217047066360724e+00
3.130226045209041885e+01,8.216440818248406330e+00,3.799382311895541431e+00
3.131826365273054691e+01,8.305084796920469969e+00,3.671371653447467853e+00
3.133426685337067497e+01,8.467499285722382751e+00,3.421345253044753676e+00
3.135027005401080302e+01,8.482898793469667353e+00,3.339201058816363421e+00
3.136627325465093108e+01,8.635328943675158797e+00,3.158301588881900823e+00
3.138227645529105914e+01,8.729565557753948823e+00,3.083083998143704818e+00
3.139827965593118719e+01,8.895187364430226395e+00,3.017771664995606340e+00
3.141428285657131525e+01,8.986828866958289197e+00,2.892475186380508489e+00
3.143028605721144331e+01,9.153102910211124765e+00,2.798593750375215183e+00
3.144628925785157136e+01,9.388570416253577022e+00,2.775027265103957141e+00
3.146229245849169942e+01,9.574326242425435396e+00,2.733610008256134538e+00
3.147829565913182748e+01,9.633253633557114171e+00,2.696532598590795526e+00
3.149429885977195553e+01,9.825096293215079157e+00,2.499321083935902355e+00
3.151030206041208359e+01,9.882150673095210891e+00,2.522294209890948213e+00
3.152630526105221165e+01,1.009635598235255927e+01,2.507387826690448129e+00
3.154230846169233970e+01,1.016844566298254726e+01,2.478279731155666354e+00
3.155831166233246776e+01,1.043520329193625962e+01,2.386770033424240545e+00
3.157431486297259582e+01,1.052517363632686020e+01,2.438761444837431291e+00
3.159031806361272388e+01,1.073563459609105486e+01,2.437408770333590713e+00
3.160632126425285193e+01,1.098583727131268795e+01,2.404565577221893236e+00
3.162232446489297999e+01,1.104404657028437775e+01,2.338279057816105677e+00
3.163832766553310805e+01,1.120773695647990387e+01,2.360711146068211530e+00
3.165433086617323610e+01,1.144095682137980141e+01,2.474139875669971289e+00
3.167033406681336416e+01,1.170647859880439157e+01,2.399885163354755324e+00
3.168633726745349222e+01,1.180436726228808730e+01,2.525699288284424249e+00
3.170234046809362027e+01,1.201484859791338344e+01,2.364707437655868993e+00
3.171834366873374833e+01,1.221626425400149607e+01,2.430837056803799801e+00
3.173434686937387639e+01,1.249140313293112214e+01,2.496682407898705769e+00
3.175035007001400444e+01,1.267404091235722063e+01,2.676620254465085669e+00
3.176635327065413250e+01,1.280105961640459711e+01,2.657494796691401984e+00
3.178235647129426056e+01,1.314147542490595377e+01,2.721339985365768932e+00
3.179835967193438861e+01,1.323201036366599759e+01,2.800483062417541191e+00
3.181436287257451667e+01,1.340545912011896768e+01,2.868407767689397758e+00
3.183036607321464473e+01,1.369205890031028083e+01,3.073707948808193535e+00
3.184636927385477279e+01,1.378953730059595273e+01,3.228138284472176878e+00
3.186237247449490084e+01,1.410912505798214234e+01,3.242000012081690308e+00
3.187837567513502535e+01,1.413252539932248020e+01,3.350686468668151452e+00
3.189437887577515340e+01,1.438919842039258867e+01,3.549966770499043189e+00
3.191038207641528146e+01,1.466380367331663948e+01,3.675747727052028679e+00
3.192638527705540952e+01,1.474407249996273528e+01,3.926395950771341958e+00
3.194238847769553757e+01,1.495498501600615704e+01,4.141103515822492476e+00
3.195839167833566563e+01,1.505479004090341988e+01,4.390644091850451680e+00
3.197439487897579369e+01,1.519000685449563548e+01,4.681652336273283588e+00
3.199039807961592174e+01,1.537290021895803527e+01,4.898681070763010403e+00
3.200640128025604980e+01,1.550640640044389151e+01,5.274010212934392428e+00
3.202240448089617786e+01,1.556093122209908941e+01,5.650852381986165796e+00
3.203840768153630592e+01,1.571669797132830837e+01,5.938669510544427155e+00
3.205441088217643397e+01,1.570083330671965172e+01,6.389476219385427314e+00
3.207041408281656203e+01,1.584719616094482930e+01,6.844472600405057783e+00
3.208641728345669009e+01,1.579813284813923602e+01,7.399056980115922499e+00
3.210242048409681814e+01,1.577190683876241906e+01,7.856355806458548585e+00
3.211842368473694620e+01,1.572092202629779756e+01,8.354432171282823560e+00
3.213442688537707426e+01,1.574337455536103114e+01,8.887828819542827219e+00
3.215043008601720231e+01,1.557825771594033348e+01,9.520463574623692082e+00
3.216643328665733037e+01,1.556945443747003743e+01,1.007355838719550256e+01
3.218243648729745843e+01,1.531739596419532745e+01,1.085564591947663438e+01
3.219843968793758648e+01,1.505932204706298627e+01,1.156555549151571505e+01
3.221444288857771454e+01,1.496931445208474365e+01,1.224376107735183083e+01
3.223044608921784260e+01,1.467692836565525916e+01,1.285656549372339263e+01
3.224644928985797065e+01,1.442796262092344506e+01,1.349046201616039831e+01
3.226245249049809871e+01,1.413506216079844258e+01,1.408404862566238869e+01
3.227845569113822677e+01,1.377593276797466082e+01,1.458067015710597936e+01
3.229445889177835483e+01,1.353023543198551337e+01,1.540222599687184157e+01
3.231046209241848288e+01,1.317489415022358479e+01,1.576483519319776327e+01
3.232646529305861094e+01,1.285975499012541867e+01,1.619352955776546921e+01
3.234246849369873900e+01,1.244869381593653834e+01,1.652597490357428356e+01
3.235847169433886705e+01,1.206465977159449565e+01,1.692380612305954557e+01
3.237447489497899511e+01,1.170668609689770001e+01,1.707871603975639374e+01
3.239047809561912317e+01,1.137405034266328663e+01,1.713843311392481539e+01
3.240648129625925122e+01,1.105969140605789214e+01,1.724958394213134127e+01
3.242248449689937928e+01,1.064591548373484819e+01,1.716717056971433664e+01
3.243848769753950734e+01,1.042281570357311615e+01,1.699492122094263635e+01
3.245449089817963539e+01,1.007144561971992758e+01,1.679550657811005365e+01
3.247049409881976345e+01,9.794445715682240206e+00,1.645512783829007830e+01
3.248649729945989151e+01,9.485246837960065847e+00,1.618733395003408759e+01
3.250250050010001956e+01,9.218489478521840752e+00,1.576453170444504615e+01
3.251850370074014762e+01,9.017132486067060526e+00,1.528762878575821915e+01
3.253450690138027568e+01,8.810789756517074522e+00,1.491374752284363048e+01
3.255051010202040374e+01,8.566690952826370165e+00,1.431153725411369848e+01
3.256651330266053179e+01,8.418992342914430438e+00,1.375580217399678951e+01
3.258251650330065985e+01,8.235506552865933472e+00,1.320277527138241780e+01
3.259851970394078791e+01,8.028114148968716890e+00,1.274769050548120752e+01
3.261452290458091596e+01,8.035676382142510121e+00,1.227043449000309749e+01
3.263052610522104402e+01,7.873852477769233360e+00,1.168730665727711759e+01
3.264652930586117208e+01,7.770214556507801795e+00,1.106595287687789231e+01
3.266253250650130013e+01,7.734459336637434568e+00,1.056389921952760602e+01
3.267853570714142819e+01,7.665899830447268748e+00,1.007866344497997346e+01
3.269453890778155625e+01,7.527833045310986293e+00,9.513170394237423722e+00
3.271054210842168430e+01,7.480623093807440505e+00,9.057309953901441446e+00
3.272654530906181236e+01,7.545099867598883847e+00,8.625820624658151914e+00
3.274254850970194042e+01,7.549042952792040850e+00,8.219854232954546092e+00
3.275855171034206847e+01,7.457504438782772027e+00,7.731341606255330845e+00
3.277455491098219653e+01,7.366386708706166075e+00,7.430643440647134668e+00
3.279055811162232459e+01,7.537320727931819064e+00,6.987593676794380038e+00
3.280656131226245265e+01,7.575783937960495429e+00,6.639310644111182214e+00
3.282256451290258070e+01,7.511752608165138234e+00,6.362858256629966291e+00
3.283856771354270876e+01,7.546146697176704166e+00,5.965949462620395494e+00
3.285457091418283682e+01,7.567793650832116192e+00,5.604508803410277906e+00
3.287057411482296487e+01,7.629330262448524635e+00,5.409493776551399513e+00
3.288657731546309293e+01,7.748697960686397046e+00,5.180333682804058704e+00
3.290258051610322099e+01,7.711723419168818872e+00,4.942929019252169986e+00
3.291858371674334904e+01,7.831388019474993634e+00,4.751486317499718837e+00
3.293458691738347710e+01,7.935845228814821795e+00,4.453873578344319739e+00
3.295059011802360516e+01,8.022754400148325971e+00,4.240821368202457364e+00
3.296659331866373321e+01,8.008249384861503728e+00,4.085779559527007443e+00
3.298259651930386127e+01,8.175208038357729023e+00,3.953193548743539676e+00
3.299859971994398933e+01,8.242398926430174910e+00,3.743397278963058294e+00
3.301460292058411738e+01,8.381778866062736810e+00,3.588117088410990085e+00
3.303060612122424544e+01,8.532796449020125351e+00,3.379759203332673323e+00
3.304660932186437350e+01,8.500808074278531024e+00,3.313110717951690987e+00
3.306261252250450156e+01,8.736322897306392221e+00,3.205154805604710777e+00
3.307861572314462961e+01,8.734746108314363156e+00,3.140869398006493007e+00
3.309461892378475767e+01,8.872476286196656403e+00,3.067456341580536261e+00
3.311062212442488573e+01,9.104690789166173914e+00,2.988361368070991286e+00
3.312662532506501378e+01,9.257369894327904802e+00,2.885775763722500997e+00
3.314262852570514184e+01,9.370014172348904324e+00,2.741212967793123401e+00
3.315863172634526990e+01,9.472997416806377302e+00,2.690515917968196113e+00
3.317463492698539795e+01,9.635928313755165675e+00,2.603191148044717185e+00
3.319063812762552601e+01,9.741560342855541066e+00,2.648222839805003836e+00
3.320664132826565407e+01,9.875570967448371817e+00,2.585042767617815596e+00
3.322264452890578212e+01,1.019582945959422915e+01,2.440524990772660718e+00
3.323864772954591018e+01,1.032724904449600523e+01,2.452319228911223448e+00
3.325465093018603824e+01,1.049836273576138090e+01,2.402833689693167241e+00
3.327065413082616629e+01,1.066074104992013005e+01,2.375613124770513007e+00
3.328665733146629435e+01,1.070487836892178457e+01,2.483638487175958254e+00
3.330266053210642241e+01,1.090622584778284221e+01,2.322924682576656519e+00
3.331866373274655047e+01,1.113036994949209202e+01,2.368263973364297836e+00
3.333466693338667852e+01,1.137187158035267842e+01,2.344447575254682725e+00
3.335067013402680658e+01,1.147699404452708549e+01,2.437401773810512040e+00
3.336667333466693464e+01,1.165186283424138125e+01,2.466272303717909509e+00
3.338267653530706269e+01,1.193295163856387120e+01,2.537335634921590533e+00
3.339867973594719075e+01,1.217768440344151060e+01,2.432438085753558799e+00
3.341468293658731881e+01,1.223210162839316340e+01,2.460852554528359271e+00
3.343068613722744686e+01,1.246378273289295002e+01,2.545947643902276347e+00
3.344668933786757492e+01,1.265168289125367984e+01,2.548763859047619373e+00
3.346269253850770298e+01,1.292622340319695873e+01,2.594763288440105065e+00
